k,Messages,UpperBound,Time,Success
3,23,31,0,1
3,23,31,0,1
3,25,31,0,1
3,27,31,0,1
3,26,31,0,1
3,29,31,0,1
3,21,31,0,1
3,23,31,0,1
3,27,31,0,1
3,27,31,0,1
3,27,31,0,1
3,27,31,0,1
3,27,31,0,1
3,25,31,0,1
3,27,31,0,1
3,25,31,0,1
3,27,31,0,1
3,23,31,0,1
3,28,31,0,1
3,27,31,0,1
3,27,31,0,1
3,25,31,0,1
3,27,31,0,1
3,21,31,0,1
3,23,31,0,1
3,30,31,0,1
3,21,31,0,1
3,21,31,0,1
3,27,31,0,1
3,25,31,0,1
3,27,31,0,1
3,23,31,0,1
3,23,31,0,1
3,23,31,0,1
3,25,31,0,1
3,27,31,0,1
3,23,31,0,1
3,25,31,164800,1
3,27,31,0,1
3,23,31,0,1
3,27,31,0,1
3,26,31,232600,1
3,25,31,0,1
3,29,31,0,1
3,25,31,0,1
3,23,31,0,1
3,23,31,0,1
3,27,31,0,1
3,23,31,0,1
3,23,31,0,1
3,25,31,0,1
3,29,31,0,1
3,23,31,0,1
3,25,31,0,1
3,29,31,0,1
3,29,31,0,1
3,25,31,0,1
3,25,31,0,1
3,23,31,0,1
3,27,31,0,1
3,23,31,0,1
3,25,31,0,1
3,23,31,0,1
3,27,31,166400,1
3,25,31,0,1
3,21,31,0,1
3,27,31,0,1
3,23,31,0,1
3,25,31,0,1
3,23,31,0,1
3,27,31,0,1
3,23,31,0,1
3,27,31,0,1
3,25,31,0,1
3,27,31,0,1
3,25,31,0,1
3,25,31,0,1
3,27,31,0,1
3,23,31,0,1
3,27,31,0,1
3,29,31,0,1
3,26,31,0,1
3,25,31,0,1
3,23,31,0,1
3,31,31,0,1
3,25,31,184900,1
3,27,31,0,1
3,25,31,0,1
3,27,31,0,1
3,25,31,0,1
3,27,31,0,1
3,23,31,0,1
3,26,31,0,1
3,25,31,96300,1
3,27,31,0,1
3,27,31,0,1
3,30,31,0,1
3,21,31,0,1
3,21,31,0,1
3,29,31,0,1
3,23,31,0,1
3,23,31,0,1
3,23,31,0,1
3,23,31,0,1
3,21,31,0,1
3,31,31,130600,1
3,25,31,0,1
3,25,31,150200,1
3,23,31,0,1
3,25,31,0,1
3,25,31,0,1
3,27,31,0,1
3,25,31,0,1
3,25,31,0,1
3,25,31,0,1
3,27,31,0,1
3,23,31,0,1
3,27,31,0,1
3,25,31,0,1
3,23,31,0,1
3,25,31,0,1
3,27,31,0,1
3,26,31,0,1
3,23,31,0,1
3,29,31,0,1
3,25,31,0,1
3,26,31,0,1
3,30,31,0,1
3,25,31,0,1
3,25,31,0,1
3,23,31,0,1
3,29,31,0,1
3,25,31,0,1
3,31,31,0,1
3,23,31,0,1
3,30,31,0,1
3,27,31,0,1
3,23,31,0,1
3,25,31,0,1
3,27,31,0,1
3,27,31,0,1
3,29,31,192500,1
3,23,31,0,1
3,23,31,0,1
3,29,31,0,1
3,25,31,0,1
3,21,31,0,1
3,23,31,0,1
3,27,31,0,1
3,27,31,0,1
3,23,31,0,1
3,27,31,0,1
3,27,31,0,1
3,26,31,0,1
3,21,31,0,1
3,27,31,0,1
3,25,31,0,1
3,29,31,0,1
3,23,31,0,1
3,21,31,0,1
3,27,31,0,1
3,27,31,0,1
3,31,31,0,1
3,27,31,0,1
3,27,31,0,1
3,21,31,0,1
3,25,31,0,1
3,23,31,0,1
3,27,31,0,1
3,23,31,0,1
3,25,31,0,1
3,27,31,0,1
3,27,31,0,1
3,23,31,0,1
3,21,31,0,1
3,23,31,0,1
3,23,31,0,1
3,25,31,0,1
3,25,31,0,1
3,27,31,0,1
3,25,31,0,1
3,21,31,0,1
3,27,31,0,1
3,27,31,234600,1
3,23,31,0,1
3,21,31,196900,1
3,25,31,0,1
3,31,31,0,1
3,27,31,0,1
3,25,31,0,1
3,25,31,0,1
3,31,31,0,1
3,23,31,0,1
3,23,31,0,1
3,27,31,0,1
3,27,31,0,1
3,25,31,0,1
3,25,31,0,1
3,27,31,0,1
3,23,31,0,1
3,27,31,0,1
3,27,31,0,1
3,27,31,0,1
3,25,31,0,1
3,25,31,0,1
3,31,31,0,1
3,29,31,0,1
3,27,31,0,1
3,23,31,0,1
3,27,31,0,1
3,23,31,0,1
3,23,31,0,1
3,27,31,0,1
3,23,31,205300,1
3,29,31,0,1
3,21,31,0,1
3,25,31,0,1
3,23,31,0,1
3,23,31,0,1
3,31,31,0,1
3,31,31,0,1
3,27,31,0,1
3,27,31,0,1
3,30,31,0,1
3,31,31,0,1
3,27,31,0,1
3,23,31,0,1
3,23,31,0,1
3,21,31,0,1
3,25,31,0,1
3,23,31,0,1
3,23,31,0,1
3,23,31,228600,1
3,25,31,0,1
3,27,31,0,1
3,23,31,0,1
3,27,31,0,1
3,27,31,0,1
3,25,31,0,1
3,21,31,0,1
3,27,31,0,1
3,25,31,0,1
3,27,31,0,1
3,27,31,0,1
3,26,31,0,1
3,25,31,0,1
3,27,31,0,1
3,23,31,0,1
3,27,31,0,1
3,23,31,0,1
3,27,31,0,1
3,23,31,0,1
3,27,31,0,1
3,25,31,0,1
3,25,31,0,1
3,27,31,0,1
3,29,31,0,1
3,27,31,0,1
3,27,31,0,1
3,27,31,0,1
3,27,31,0,1
3,27,31,0,1
3,23,31,0,1
3,27,31,0,1
3,27,31,0,1
3,23,31,0,1
3,23,31,0,1
3,27,31,0,1
3,27,31,0,1
3,21,31,210800,1
3,27,31,0,1
3,27,31,0,1
3,27,31,0,1
3,27,31,0,1
3,27,31,0,1
3,23,31,0,1
3,25,31,0,1
3,25,31,0,1
3,25,31,0,1
3,21,31,0,1
3,25,31,0,1
3,27,31,0,1
3,25,31,0,1
3,27,31,0,1
3,23,31,0,1
3,25,31,0,1
3,27,31,0,1
3,23,31,0,1
3,25,31,0,1
3,25,31,184200,1
3,23,31,0,1
3,27,31,0,1
3,31,31,0,1
3,27,31,0,1
3,26,31,0,1
3,23,31,204600,1
3,27,31,0,1
3,27,31,0,1
3,27,31,0,1
3,31,31,0,1
3,27,31,0,1
3,25,31,0,1
3,23,31,0,1
3,25,31,0,1
3,23,31,0,1
3,23,31,0,1
3,23,31,0,1
3,23,31,0,1
3,27,31,0,1
3,23,31,0,1
3,25,31,0,1
3,29,31,0,1
3,27,31,0,1
3,23,31,0,1
3,27,31,0,1
3,21,31,0,1
3,29,31,0,1
3,27,31,0,1
3,27,31,0,1
3,30,31,0,1
3,27,31,0,1
3,29,31,0,1
3,23,31,0,1
3,25,31,0,1
3,27,31,0,1
3,31,31,0,1
3,27,31,0,1
3,25,31,0,1
3,21,31,0,1
3,23,31,0,1
3,23,31,0,1
3,25,31,0,1
3,27,31,0,1
3,23,31,0,1
3,25,31,0,1
3,23,31,0,1
3,23,31,0,1
3,25,31,0,1
3,23,31,0,1
3,23,31,234100,1
3,25,31,0,1
3,27,31,0,1
3,27,31,0,1
3,29,31,0,1
3,25,31,0,1
3,23,31,0,1
3,27,31,0,1
3,23,31,0,1
3,29,31,0,1
3,27,31,0,1
3,23,31,0,1
3,31,31,0,1
3,23,31,0,1
3,25,31,0,1
3,31,31,0,1
3,26,31,0,1
3,25,31,0,1
3,23,31,0,1
3,23,31,0,1
3,27,31,0,1
3,25,31,0,1
3,23,31,0,1
3,25,31,0,1
3,25,31,0,1
3,23,31,0,1
3,25,31,228300,1
3,27,31,0,1
3,27,31,226000,1
3,27,31,0,1
3,27,31,0,1
3,27,31,0,1
3,23,31,0,1
3,27,31,0,1
3,23,31,0,1
3,23,31,0,1
3,23,31,0,1
3,27,31,0,1
3,27,31,0,1
3,27,31,0,1
3,27,31,0,1
3,25,31,0,1
3,25,31,0,1
3,27,31,0,1
3,23,31,0,1
3,31,31,0,1
3,25,31,0,1
3,31,31,0,1
3,25,31,0,1
3,27,31,0,1
3,25,31,0,1
3,27,31,0,1
3,27,31,0,1
3,27,31,0,1
3,23,31,0,1
3,25,31,0,1
3,27,31,0,1
3,25,31,0,1
3,27,31,0,1
3,25,31,0,1
3,23,31,0,1
3,25,31,0,1
3,25,31,0,1
3,27,31,0,1
3,23,31,231300,1
3,27,31,0,1
3,23,31,0,1
3,27,31,0,1
3,23,31,0,1
3,25,31,0,1
3,25,31,0,1
3,27,31,0,1
3,23,31,0,1
3,23,31,0,1
3,27,31,0,1
3,27,31,0,1
3,25,31,183300,1
3,27,31,0,1
3,25,31,0,1
3,30,31,0,1
3,25,31,0,1
3,25,31,0,1
3,23,31,0,1
3,25,31,0,1
3,25,31,0,1
3,27,31,0,1
3,23,31,0,1
3,25,31,0,1
3,25,31,0,1
3,23,31,0,1
3,25,31,0,1
3,30,31,0,1
3,23,31,0,1
3,29,31,0,1
3,31,31,196000,1
3,25,31,0,1
3,27,31,0,1
3,29,31,0,1
3,25,31,0,1
3,25,31,0,1
3,23,31,0,1
3,27,31,0,1
3,27,31,0,1
3,23,31,0,1
3,26,31,0,1
3,29,31,0,1
3,23,31,177200,1
3,23,31,0,1
3,31,31,0,1
3,23,31,0,1
3,25,31,0,1
3,25,31,0,1
3,27,31,0,1
3,25,31,0,1
3,28,31,0,1
3,25,31,0,1
3,23,31,229500,1
3,26,31,0,1
3,30,31,0,1
3,25,31,0,1
3,25,31,0,1
3,27,31,0,1
3,25,31,0,1
3,23,31,0,1
3,23,31,0,1
3,27,31,0,1
3,23,31,0,1
3,31,31,0,1
3,23,31,85100,1
3,27,31,0,1
3,27,31,0,1
3,23,31,0,1
3,29,31,0,1
3,23,31,0,1
3,25,31,0,1
3,25,31,0,1
3,25,31,0,1
3,25,31,0,1
3,27,31,0,1
3,25,31,0,1
3,27,31,0,1
3,21,31,0,1
3,27,31,0,1
3,27,31,0,1
3,27,31,0,1
3,23,31,0,1
3,29,31,0,1
3,25,31,0,1
3,21,31,542200,1
3,23,31,0,1
3,21,31,0,1
3,25,31,0,1
3,27,31,0,1
3,27,31,0,1
3,25,31,0,1
3,27,31,0,1
3,29,31,0,1
3,25,31,0,1
3,23,31,0,1
3,27,31,0,1
3,25,31,0,1
3,31,31,0,1
3,31,31,341400,1
3,25,31,0,1
3,27,31,0,1
3,27,31,0,1
3,25,31,0,1
3,25,31,0,1
3,23,31,0,1
3,23,31,0,1
3,21,31,0,1
3,27,31,0,1
3,27,31,0,1
3,27,31,0,1
3,25,31,0,1
3,30,31,0,1
3,23,31,0,1
3,23,31,0,1
3,27,31,0,1
3,21,31,0,1
3,23,31,0,1
3,25,31,0,1
3,29,31,0,1
3,27,31,0,1
3,27,31,337600,1
3,27,31,0,1
3,27,31,0,1
3,26,31,0,1
3,23,31,0,1
3,27,31,0,1
3,25,31,0,1
3,26,31,0,1
3,27,31,0,1
3,26,31,0,1
3,21,31,0,1
3,25,31,0,1
3,21,31,0,1
3,27,31,0,1
3,23,31,0,1
3,21,31,0,1
3,27,31,0,1
3,27,31,0,1
3,21,31,0,1
3,23,31,0,1
3,23,31,183000,1
3,25,31,0,1
3,21,31,0,1
3,25,31,0,1
3,25,31,0,1
3,27,31,0,1
3,23,31,0,1
3,21,31,0,1
3,23,31,0,1
3,29,31,0,1
3,25,31,0,1
3,29,31,0,1
3,21,31,0,1
3,23,31,0,1
3,27,31,0,1
3,21,31,0,1
3,23,31,0,1
3,21,31,0,1
3,27,31,0,1
3,25,31,0,1
3,27,31,208300,1
3,31,31,0,1
3,23,31,0,1
3,23,31,0,1
3,27,31,0,1
3,23,31,0,1
3,25,31,0,1
3,27,31,0,1
3,25,31,0,1
3,23,31,0,1
3,21,31,0,1
3,21,31,0,1
3,25,31,0,1
3,27,31,0,1
3,27,31,0,1
3,25,31,0,1
3,25,31,0,1
3,27,31,0,1
3,29,31,0,1
3,27,31,0,1
3,31,31,0,1
3,29,31,0,1
3,23,31,0,1
3,27,31,0,1
3,23,31,0,1
3,23,31,0,1
3,25,31,0,1
3,21,31,0,1
3,23,31,0,1
3,25,31,0,1
3,26,31,0,1
3,27,31,0,1
3,27,31,0,1
3,23,31,0,1
3,25,31,0,1
3,25,31,0,1
3,27,31,176200,1
3,27,31,0,1
3,25,31,226100,1
3,23,31,0,1
3,27,31,0,1
3,23,31,0,1
3,31,31,0,1
3,25,31,0,1
3,25,31,0,1
3,25,31,0,1
3,23,31,0,1
3,27,31,0,1
4,69,77,0,1
4,67,77,0,1
4,60,77,411800,1
4,53,77,0,1
4,51,77,0,1
4,57,77,0,1
4,63,77,218400,1
4,61,77,0,1
4,53,77,0,1
4,59,77,0,1
4,61,77,0,1
4,59,77,0,1
4,57,77,227900,1
4,55,77,0,1
4,61,77,0,1
4,57,77,0,1
4,51,77,0,1
4,61,77,0,1
4,54,77,0,1
4,55,77,0,1
4,62,77,208500,1
4,65,77,0,1
4,59,77,0,1
4,59,77,0,1
4,57,77,0,1
4,53,77,0,1
4,57,77,0,1
4,57,77,0,1
4,71,77,0,1
4,59,77,0,1
4,55,77,0,1
4,67,77,0,1
4,59,77,0,1
4,49,77,0,1
4,63,77,0,1
4,57,77,0,1
4,53,77,0,1
4,55,77,0,1
4,55,77,0,1
4,59,77,0,1
4,71,77,0,1
4,55,77,0,1
4,61,77,0,1
4,59,77,0,1
4,57,77,0,1
4,59,77,0,1
4,62,77,0,1
4,63,77,0,1
4,55,77,0,1
4,61,77,0,1
4,55,77,0,1
4,53,77,0,1
4,55,77,0,1
4,51,77,0,1
4,61,77,0,1
4,59,77,0,1
4,58,77,0,1
4,67,77,0,1
4,59,77,0,1
4,55,77,0,1
4,53,77,0,1
4,51,77,0,1
4,55,77,0,1
4,63,77,0,1
4,65,77,179600,1
4,61,77,0,1
4,65,77,0,1
4,55,77,0,1
4,53,77,0,1
4,63,77,0,1
4,53,77,0,1
4,49,77,0,1
4,55,77,0,1
4,55,77,228300,1
4,65,77,0,1
4,59,77,0,1
4,61,77,0,1
4,57,77,0,1
4,57,77,0,1
4,59,77,0,1
4,63,77,0,1
4,57,77,0,1
4,63,77,0,1
4,51,77,0,1
4,60,77,0,1
4,60,77,237400,1
4,57,77,0,1
4,53,77,0,1
4,61,77,0,1
4,59,77,0,1
4,55,77,0,1
4,64,77,0,1
4,61,77,0,1
4,51,77,0,1
4,53,77,0,1
4,63,77,0,1
4,53,77,0,1
4,61,77,0,1
4,55,77,0,1
4,55,77,0,1
4,63,77,0,1
4,49,77,0,1
4,61,77,0,1
4,55,77,202600,1
4,56,77,0,1
4,57,77,0,1
4,61,77,0,1
4,51,77,0,1
4,57,77,0,1
4,55,77,0,1
4,57,77,0,1
4,57,77,0,1
4,55,77,0,1
4,55,77,0,1
4,49,77,0,1
4,67,77,0,1
4,57,77,0,1
4,57,77,0,1
4,55,77,0,1
4,53,77,0,1
4,53,77,0,1
4,63,77,0,1
4,57,77,0,1
4,53,77,0,1
4,53,77,0,1
4,53,77,0,1
4,59,77,0,1
4,59,77,0,1
4,59,77,0,1
4,57,77,0,1
4,67,77,0,1
4,55,77,0,1
4,57,77,0,1
4,55,77,0,1
4,55,77,225200,1
4,54,77,0,1
4,57,77,0,1
4,59,77,0,1
4,52,77,0,1
4,57,77,0,1
4,51,77,0,1
4,60,77,0,1
4,55,77,0,1
4,53,77,0,1
4,65,77,0,1
4,59,77,0,1
4,51,77,0,1
4,61,77,0,1
4,57,77,0,1
4,53,77,0,1
4,51,77,0,1
4,55,77,0,1
4,55,77,0,1
4,51,77,0,1
4,65,77,0,1
4,53,77,0,1
4,57,77,0,1
4,61,77,0,1
4,58,77,0,1
4,65,77,0,1
4,51,77,0,1
4,61,77,0,1
4,65,77,0,1
4,66,77,0,1
4,64,77,0,1
4,56,77,0,1
4,55,77,0,1
4,59,77,0,1
4,57,77,0,1
4,62,77,0,1
4,59,77,0,1
4,63,77,0,1
4,52,77,0,1
4,59,77,0,1
4,57,77,169700,1
4,63,77,0,1
4,59,77,0,1
4,59,77,0,1
4,67,77,0,1
4,55,77,0,1
4,61,77,0,1
4,61,77,0,1
4,63,77,0,1
4,65,77,0,1
4,63,77,0,1
4,61,77,0,1
4,59,77,0,1
4,59,77,0,1
4,55,77,0,1
4,57,77,0,1
4,59,77,0,1
4,63,77,0,1
4,55,77,0,1
4,63,77,0,1
4,64,77,0,1
4,53,77,0,1
4,56,77,229000,1
4,61,77,0,1
4,61,77,0,1
4,63,77,0,1
4,61,77,0,1
4,59,77,0,1
4,58,77,0,1
4,59,77,0,1
4,57,77,0,1
4,57,77,0,1
4,57,77,228600,1
4,65,77,0,1
4,59,77,231700,1
4,57,77,0,1
4,59,77,0,1
4,59,77,0,1
4,59,77,243600,1
4,55,77,0,1
4,57,77,0,1
4,57,77,0,1
4,61,77,0,1
4,57,77,0,1
4,57,77,0,1
4,57,77,0,1
4,59,77,0,1
4,61,77,0,1
4,63,77,0,1
4,53,77,0,1
4,57,77,0,1
4,58,77,0,1
4,53,77,242500,1
4,51,77,0,1
4,63,77,0,1
4,55,77,0,1
4,56,77,0,1
4,65,77,0,1
4,52,77,0,1
4,52,77,0,1
4,61,77,0,1
4,65,77,0,1
4,56,77,0,1
4,59,77,0,1
4,55,77,0,1
4,61,77,0,1
4,57,77,0,1
4,61,77,0,1
4,58,77,0,1
4,61,77,0,1
4,61,77,0,1
4,59,77,0,1
4,53,77,0,1
4,55,77,0,1
4,58,77,0,1
4,61,77,0,1
4,60,77,0,1
4,54,77,0,1
4,59,77,0,1
4,57,77,0,1
4,61,77,0,1
4,53,77,0,1
4,55,77,0,1
4,55,77,0,1
4,61,77,0,1
4,55,77,0,1
4,61,77,213800,1
4,59,77,0,1
4,61,77,0,1
4,57,77,0,1
4,59,77,0,1
4,65,77,0,1
4,61,77,0,1
4,61,77,0,1
4,57,77,0,1
4,61,77,0,1
4,62,77,0,1
4,57,77,0,1
4,55,77,0,1
4,65,77,0,1
4,55,77,0,1
4,53,77,0,1
4,67,77,0,1
4,67,77,0,1
4,58,77,0,1
4,53,77,0,1
4,63,77,0,1
4,57,77,0,1
4,59,77,186700,1
4,54,77,0,1
4,57,77,0,1
4,53,77,0,1
4,55,77,0,1
4,55,77,0,1
4,59,77,0,1
4,59,77,0,1
4,55,77,0,1
4,57,77,0,1
4,67,77,0,1
4,63,77,0,1
4,60,77,0,1
4,53,77,0,1
4,50,77,0,1
4,53,77,0,1
4,55,77,0,1
4,53,77,0,1
4,61,77,0,1
4,55,77,0,1
4,51,77,0,1
4,55,77,0,1
4,63,77,0,1
4,51,77,0,1
4,65,77,0,1
4,55,77,0,1
4,53,77,0,1
4,61,77,0,1
4,68,77,0,1
4,61,77,0,1
4,61,77,0,1
4,51,77,0,1
4,59,77,0,1
4,55,77,0,1
4,59,77,0,1
4,59,77,0,1
4,56,77,0,1
4,63,77,0,1
4,57,77,0,1
4,59,77,206500,1
4,53,77,0,1
4,55,77,0,1
4,51,77,0,1
4,57,77,0,1
4,61,77,0,1
4,57,77,0,1
4,59,77,0,1
4,54,77,253800,1
4,61,77,0,1
4,59,77,0,1
4,61,77,0,1
4,67,77,0,1
4,57,77,0,1
4,61,77,0,1
4,61,77,0,1
4,51,77,0,1
4,59,77,0,1
4,55,77,0,1
4,56,77,0,1
4,55,77,0,1
4,65,77,0,1
4,61,77,226500,1
4,59,77,0,1
4,54,77,0,1
4,57,77,0,1
4,59,77,0,1
4,57,77,0,1
4,67,77,0,1
4,67,77,0,1
4,53,77,0,1
4,63,77,0,1
4,61,77,229500,1
4,67,77,0,1
4,55,77,0,1
4,61,77,0,1
4,57,77,0,1
4,57,77,0,1
4,55,77,0,1
4,51,77,0,1
4,53,77,0,1
4,55,77,0,1
4,63,77,0,1
4,51,77,0,1
4,51,77,0,1
4,51,77,0,1
4,55,77,0,1
4,57,77,0,1
4,63,77,0,1
4,53,77,0,1
4,53,77,0,1
4,69,77,0,1
4,59,77,0,1
4,57,77,0,1
4,63,77,0,1
4,61,77,0,1
4,51,77,0,1
4,65,77,0,1
4,51,77,0,1
4,51,77,0,1
4,69,77,0,1
4,61,77,0,1
4,60,77,0,1
4,63,77,0,1
4,53,77,0,1
4,65,77,0,1
4,65,77,0,1
4,61,77,0,1
4,63,77,185400,1
4,59,77,0,1
4,67,77,0,1
4,63,77,0,1
4,63,77,201900,1
4,59,77,0,1
4,49,77,0,1
4,55,77,0,1
4,53,77,0,1
4,51,77,0,1
4,59,77,0,1
4,53,77,0,1
4,61,77,0,1
4,59,77,0,1
4,62,77,341400,1
4,53,77,0,1
4,59,77,0,1
4,57,77,0,1
4,61,77,202700,1
4,63,77,0,1
4,61,77,0,1
4,55,77,0,1
4,55,77,0,1
4,61,77,0,1
4,55,77,0,1
4,57,77,0,1
4,61,77,0,1
4,61,77,0,1
4,51,77,225600,1
4,61,77,0,1
4,63,77,0,1
4,55,77,0,1
4,57,77,0,1
4,57,77,0,1
4,55,77,0,1
4,51,77,0,1
4,60,77,0,1
4,61,77,0,1
4,59,77,0,1
4,65,77,0,1
4,59,77,0,1
4,49,77,0,1
4,57,77,0,1
4,61,77,0,1
4,55,77,0,1
4,59,77,0,1
4,59,77,225800,1
4,55,77,0,1
4,53,77,0,1
4,61,77,0,1
4,59,77,0,1
4,61,77,0,1
4,58,77,0,1
4,57,77,0,1
4,57,77,0,1
4,53,77,0,1
4,61,77,0,1
4,63,77,0,1
4,57,77,0,1
4,53,77,0,1
4,59,77,0,1
4,55,77,0,1
4,55,77,0,1
4,59,77,0,1
4,59,77,0,1
4,63,77,0,1
4,55,77,0,1
4,55,77,0,1
4,55,77,0,1
4,66,77,0,1
4,64,77,225000,1
4,57,77,0,1
4,49,77,0,1
4,59,77,0,1
4,57,77,0,1
4,63,77,0,1
4,61,77,0,1
4,55,77,0,1
4,61,77,0,1
4,61,77,0,1
4,66,77,0,1
4,61,77,0,1
4,61,77,0,1
4,55,77,0,1
4,49,77,0,1
4,67,77,0,1
4,59,77,0,1
4,55,77,0,1
4,57,77,0,1
4,53,77,0,1
4,57,77,0,1
4,55,77,0,1
4,53,77,0,1
4,55,77,0,1
4,65,77,0,1
4,51,77,0,1
4,55,77,499800,1
4,59,77,0,1
4,61,77,561400,1
4,53,77,0,1
4,55,77,0,1
4,51,77,0,1
4,61,77,0,1
4,59,77,0,1
4,63,77,0,1
4,53,77,0,1
4,53,77,0,1
4,61,77,0,1
4,59,77,0,1
4,55,77,0,1
4,61,77,0,1
4,62,77,0,1
4,63,77,0,1
4,71,77,0,1
4,53,77,0,1
4,59,77,0,1
4,57,77,0,1
4,65,77,0,1
4,57,77,0,1
4,61,77,0,1
4,57,77,0,1
4,67,77,0,1
4,61,77,0,1
4,63,77,0,1
4,51,77,0,1
4,65,77,0,1
4,55,77,0,1
4,61,77,0,1
4,61,77,0,1
4,53,77,0,1
4,57,77,0,1
4,61,77,0,1
4,55,77,0,1
4,57,77,0,1
4,53,77,0,1
4,59,77,0,1
4,67,77,0,1
4,71,77,0,1
4,61,77,0,1
4,53,77,0,1
4,57,77,0,1
4,53,77,0,1
4,55,77,0,1
4,51,77,0,1
4,57,77,0,1
4,51,77,229600,1
4,55,77,0,1
4,69,77,0,1
4,61,77,0,1
4,61,77,0,1
4,57,77,0,1
4,61,77,251500,1
4,65,77,0,1
4,63,77,0,1
4,61,77,0,1
4,59,77,0,1
4,57,77,0,1
4,61,77,0,1
4,57,77,0,1
4,59,77,596200,1
4,55,77,0,1
4,61,77,0,1
4,54,77,0,1
4,67,77,0,1
4,47,77,0,1
4,60,77,0,1
4,62,77,0,1
4,61,77,0,1
4,55,77,0,1
4,63,77,0,1
4,51,77,0,1
4,61,77,0,1
4,45,77,0,1
4,51,77,0,1
4,63,77,0,1
4,53,77,0,1
4,61,77,0,1
4,59,77,0,1
4,57,77,0,1
4,61,77,0,1
4,59,77,0,1
4,65,77,173200,1
4,60,77,0,1
4,55,77,0,1
4,52,77,0,1
4,55,77,0,1
4,57,77,0,1
4,61,77,0,1
4,51,77,0,1
4,61,77,0,1
4,61,77,0,1
4,61,77,0,1
4,57,77,0,1
4,51,77,0,1
4,59,77,0,1
4,58,77,0,1
4,59,77,0,1
4,61,77,0,1
4,55,77,0,1
4,51,77,0,1
4,65,77,0,1
4,53,77,0,1
4,65,77,0,1
4,61,77,0,1
4,55,77,0,1
4,67,77,0,1
4,59,77,0,1
4,57,77,255600,1
4,63,77,0,1
4,59,77,0,1
4,61,77,0,1
4,53,77,0,1
4,55,77,0,1
4,63,77,0,1
4,57,77,0,1
4,59,77,0,1
4,61,77,0,1
4,61,77,0,1
4,51,77,0,1
4,63,77,0,1
4,59,77,0,1
4,55,77,0,1
4,69,77,0,1
4,53,77,0,1
4,59,77,0,1
4,61,77,0,1
4,65,77,0,1
4,57,77,0,1
4,69,77,0,1
4,61,77,0,1
4,59,77,0,1
4,57,77,0,1
4,57,77,0,1
4,65,77,0,1
4,63,77,0,1
4,49,77,229800,1
4,54,77,0,1
4,53,77,246000,1
4,53,77,0,1
4,61,77,207400,1
4,59,77,0,1
4,61,77,0,1
4,55,77,0,1
4,55,77,0,1
4,55,77,0,1
4,63,77,0,1
4,53,77,0,1
4,55,77,0,1
4,59,77,0,1
4,63,77,0,1
4,53,77,0,1
4,59,77,254700,1
4,63,77,0,1
4,65,77,229800,1
4,59,77,0,1
4,59,77,152200,1
4,55,77,0,1
4,63,77,0,1
4,57,77,0,1
4,55,77,0,1
4,55,77,0,1
4,59,77,0,1
4,63,77,0,1
4,56,77,0,1
4,65,77,0,1
4,49,77,0,1
4,71,77,0,1
4,49,77,0,1
4,59,77,0,1
4,57,77,0,1
4,57,77,0,1
4,71,77,0,1
4,63,77,0,1
4,47,77,0,1
4,59,77,0,1
4,67,77,0,1
4,71,77,0,1
4,57,77,0,1
4,65,77,0,1
4,61,77,0,1
4,61,77,0,1
4,61,77,0,1
4,56,77,0,1
4,67,77,0,1
4,61,77,0,1
4,59,77,0,1
4,56,77,0,1
4,65,77,0,1
4,57,77,0,1
4,65,77,0,1
4,61,77,0,1
4,53,77,0,1
4,56,77,0,1
4,63,77,0,1
4,57,77,0,1
4,69,77,0,1
4,59,77,0,1
4,67,77,0,1
4,64,77,0,1
4,57,77,0,1
4,67,77,105800,1
4,55,77,0,1
4,57,77,0,1
4,51,77,0,1
4,55,77,0,1
4,61,77,0,1
4,65,77,0,1
4,63,77,0,1
4,57,77,0,1
4,64,77,0,1
4,51,77,0,1
4,55,77,0,1
4,58,77,0,1
4,61,77,0,1
4,59,77,0,1
4,53,77,0,1
4,53,77,0,1
4,61,77,0,1
4,53,77,0,1
4,51,77,0,1
4,51,77,0,1
4,67,77,0,1
4,61,77,0,1
4,71,77,0,1
4,55,77,0,1
4,61,77,0,1
4,59,77,0,1
4,54,77,0,1
4,63,77,0,1
4,59,77,0,1
4,61,77,0,1
4,61,77,0,1
4,57,77,0,1
4,57,77,0,1
4,65,77,0,1
4,61,77,0,1
4,54,77,0,1
4,61,77,0,1
4,53,77,77500,1
4,65,77,0,1
4,55,77,0,1
4,53,77,0,1
4,55,77,0,1
4,57,77,0,1
4,53,77,0,1
4,59,77,0,1
4,61,77,0,1
4,61,77,0,1
4,63,77,0,1
4,59,77,0,1
4,55,77,0,1
4,65,77,0,1
4,63,77,0,1
4,57,77,0,1
4,65,77,73800,1
4,53,77,0,1
4,67,77,0,1
4,51,77,0,1
4,57,77,0,1
4,55,77,0,1
4,59,77,0,1
4,55,77,0,1
4,57,77,0,1
4,61,77,0,1
4,55,77,0,1
4,62,77,0,1
4,67,77,52900,1
4,63,77,0,1
4,62,77,68100,1
4,53,77,0,1
4,57,77,70800,1
4,65,77,0,1
4,59,77,63700,1
4,55,77,0,1
4,63,77,0,1
4,65,77,379000,1
4,59,77,0,1
4,55,77,61900,1
4,67,77,0,1
4,65,77,0,1
4,61,77,0,1
4,62,77,0,1
4,57,77,0,1
4,61,77,0,1
4,59,77,0,1
4,58,77,0,1
4,47,77,0,1
4,58,77,0,1
4,63,77,0,1
4,59,77,0,1
